name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-07-21T00:00:00.000Z,"['the', 'tap', 'is', 'essentially', 'a', 'smaller', 'version', 'of', 'the', 'echo', 'that', 'has', 'alexa', 'capability', 'like', 'echo', 'does', 'but', 'also', 'doubles', 'as', 'a', 'portable', 'bluetooth', 'speaker', 'you', 'do', 'need', 'to', 'tap', 'it', 'to', 'ask', 'alexa', 'to', 'do', 'anything', 'but', 'otherwise', 'it', 'works', 'the', 'same', 'as', 'echo', 'i', 'prefer', 'the', 'echo', 'but', 'the', 'tap', 'is', 'great', 'for', 'college', 'students', 'and', 'those', 'who', 'just', 'want', 'to', 'supplement', 'their', 'echo']",Nice alternative to the Echo,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-25T00:00:00.000Z,"['awesome', 'product', 'does', 'what', 'it', 'says', 'and', 'looks', 'great']",Great,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-27T00:00:00.000Z,"['i', 'bought', 'this', 'device', 'to', 'use', 'with', 'children', 'in', 'my', 'therapy', 'practice', 'it', 'is', 'taking', 'me', 'awhile', 'to', 'figure', 'out', 'how', 'to', 'set', 'it', 'up', 'and', 'organize', 'it', 'it', 'took', 'over', 'and', 'set', 'up', 'things', 'with', 'amazon', 'i', 'did', 'not', 'approve', 'such', 'as', 'charging', 'my', 'account', 'and', 'registering', 'me', 'with', 'prime', 'before', 'i', 'could', 'figure', 'out', 'the', 'settings', 'the', 'picture', 'quality', 'for', 'the', 'screen', 'is', 'beautiful', 'but', 'the', 'camera', 'photos', 'are', 'very', 'pixelated']",The Fire is good for the price,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-13T00:00:00.000Z,"['inexpensive', 'tablet', 'for', 'him', 'to', 'use', 'and', 'learn', 'on', 'step', 'up', 'from', 'the', 'nabi', 'he', 'was', 'thrilled', 'with', 'it', 'learn', 'how', 'to', 'skype', 'on', 'it', 'already']",Beginner tablet for our 9 year old son.,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-10-19T00:00:00.000Z,"['our', 'rd', 'amazon', 'fire', 'the', 'battery', 'life', 'is', 'outstanding', 'really', 'nice', 'when', 'reading', 'a', 'book', 'not', 'having', 'to', 'worry', 'about', 'the', 'battery', 'nice', 'size']",Amazon fire,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-04T00:00:00.000Z,"['at', 'first', 'i', 'wasnt', 'sure', 'if', 'this', 'was', 'something', 'i', 'needed', 'when', 'i', 'already', 'have', 'the', 'echo', 'but', 'it', 'was', 'on', 'sale', 'for', 'black', 'friday', 'so', 'i', 'thought', 'why', 'not', 'as', 'soon', 'as', 'it', 'was', 'set', 'up', 'i', 'understood', 'why', 'i', 'needed', 'this', 'it', 'just', 'enhances', 'everything', 'alexa', 'does', 'being', 'able', 'to', 'see', 'what', 'she', 'says', 'is', 'great', 'seeing', 'and', 'adjusting', 'my', 'shopping', 'list', 'by', 'touch', 'is', 'amazing', 'i', 'love', 'walking', 'in', 'the', 'room', 'and', 'seeing', 'little', 'news', 'blurbs', 'it', 'looks', 'sleek', 'and', 'beautiful', 'on', 'my', 'counter', 'i', 'highly', 'recommend', 'this', 'to', 'anyone']",Hesitant at first but I am so impressed!,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-02-05T00:00:00.000Z,"['i', 'bought', 'this', 'for', 'my', 'wife', 'as', 'a', 'gift', 'to', 'replace', 'her', 'older', 'fire', 'absolutely', 'loves', 'it', 'has', 'all', 'of', 'the', 'features', 'she', 'needs', 'i', 'do', 'nt', 'think', 'there', 'is', 'a', 'better', 'tablet', 'on', 'the', 'market', 'and', 'the', 'value', 'is', 'incredible']",Best tablet on the market for the money,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-27T00:00:00.000Z,"['love', 'having', 'this', 'in', 'my', 'kitchen', 'play', 'music', 'ask', 'questions', 'make', 'list', 'set', 'timers', 'etc']",So cool,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-05-18T00:00:00.000Z,"['it', 's', 'at', 'its', 'heart', 'an', 'echo', 'but', 'having', 'a', 'screen', 'on', 'it', 'with', 's', 'of', 'things', 'to', 'do', 'with', 'it', 'make', 'it', 'a', 'much', 'easier', 'recommendation', 'over', 'the', 'simarly', 'priced', 'screenless', 'echo', 'plus']",The Screen changes everything.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-31T00:00:00.000Z,"['works', 'well', 'easy', 'to', 'use', 'i', 'like', 'the', 'auto', 'on', 'when', 'you', 'open', 'the', 'case']",Excellent reader,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-17T00:00:00.000Z,"['great', 'entertainment', 'when', 'friends', 'are', 'over', 'the', 'knowledge', 'and', 'jokes', 'are', 'tons', 'of', 'fun']",Outstanding,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-07T00:00:00.000Z,"['definitely', 'an', 'amazing', 'deal', 'at', 'an', 'amazing', 'price', 'on', 'black', 'friday', 'weekend']",Works great,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-02-14T00:00:00.000Z,"['this', 'little', 'sorcerer', 's', 'box', 'displays', 'magical', 'pictures', 'and', 'bright', 'pretty', 'colors']",Magic picture box,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-02-17T00:00:00.000Z,"['the', 'kindle', 'fire', 'kid', 'is', 'easy', 'enough', 'that', 'our', 'year', 'old', 'can', 'work', 'it']",Love it for my toddler,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-03T00:00:00.000Z,"['if', 'you', 'use', 'the', 'alexa', 'ecosystem', 'then', 'the', 'show', 'is', 'a', 'must']",Great product,negative
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-04-22T00:00:00.000Z,"['there', 'is', 'nothing', 'spectacular', 'about', 'this', 'item', 'but', 'also', 'nothing', 'majorly', 'wrong', 'with', 'it', 'the', 'biggest', 'flaw', 'is', 'that', 'this', 'is', 'geared', 'to', 'kids', 'and', 'there', 'is', 'no', 'way', 'that', 'i', 'have', 'found', 'searching', 'settings', 'or', 'online', 'to', 'lock', 'the', 'touch', 'screen', 'so', 'that', 'a', 'video', 'keeps', 'playing', 'if', 'the', 'child', 'hits', 'the', 'screen', 'this', 'means', 'lots', 'of', 'times', 'helping', 'get', 'back', 'into', 'the', 'movie', 'or', 'show', 'rather', 'than', 'just', 'relaxing', 'like', 'an', 'ipad', 'can', 'do', 'with', 'guided', 'access', 'activated']","Does what it says, missing one key feature",positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-13T00:00:00.000Z,"['the', 'commercials', 'are', 'correct', 'at', 'this', 'price', 'you', 'can', 'have', 'multiple', 'devices', 'in', 'your', 'household', 'for', 'the', 'price', 'of', 'a', 'comparable', 'competitor', 's', 'tablet']",Unbelievable Value,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2017-04-01T00:00:00.000Z,"['i', 'have', 'not', 'set', 'up', 'tablet', 'geeks', 'squad', 'to', 'do', 'so', 'monday', 'april']",i love ❤ tablet,negative
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['if', 'you', 'like', 'video', 'this', 'goes', 'along', 'perfect', 'a', 'must', 'buy']",Got have it,positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-07-28T00:00:00.000Z,"['i', 've', 'had', 'the', 'first', 'kindle', 'fire', 'i', 'love', 'the', 'tabletwhy', 'because', 'it', 's', 'bigger']",Easier to read,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-07T00:00:00.000Z,"['this', 'was', 'a', 'good', 'pick', 'for', 'first', 'kids', 'tablets', 'i', 'just', 'wish', 'getting', 'to', 'their', 'apps', 'was', 'a', 'little', 'easier']",Good item for my granddaughters,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-26T00:00:00.000Z,"['i', 'was', 'weary', 'about', 'it', 'at', 'first', 'but', 'it', 'was', 'easy', 'to', 'setup', 'and', 'get', 'the', 'hang', 'of', 'and', 'definitely', 'makes', 'life', 'easier']",love it!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-07T00:00:00.000Z,"['this', 'was', 'a', 'gift', 'for', 'a', 'family', 'member', 'they', 'really', 'enjoy', 'all', 'the', 'options', 'of', 'getting', 'books']",Great as a gift they love it better than paper bac,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['alexa', 'works', 'pretty', 'good', 'music', 'sounds', 'good', 'just', 'exploring', 'all', 'her', 'skills']",Nice sound,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-07-22T00:00:00.000Z,"['i', 'love', 'my', 'echo', 'tap', 'i', 'have', 'my', 'own', 'personal', 'alarm', 'informs', 'me', 'on', 'today', 's', 'weather', 'forcast', 'and', 'local', 'events', 'great', 'purchase']",Echo Tap is Great!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-05-07T00:00:00.000Z,"['pretty', 'decent', 'tablet', 'good', 'for', 'mindless', 'games', 'and', 'netflix', 'you', 'get', 'what', 'you', 'pay', 'for']",Good basic tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-23T00:00:00.000Z,"['i', 'really', 'enjoy', 'having', 'another', 'way', 'to', 'communicate', 'with', 'family', 'and', 'friends']",It’s really great,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-11T00:00:00.000Z,"['i', 'use', 'this', 'all', 'the', 'time', 'for', 'playing', 'games', 'and', 'reading', 'books', 'it', 's', 'great', 'for', 'surfing', 'the', 'web', 'too']",great,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-17T00:00:00.000Z,"['the', 'echo', 'show', 'is', 'a', 'great', 'accessory', 'to', 'any', 'house', 'it', 'has', 'a', 'great', 'picture', 'on', 'it', 'and', 'great', 'sound', 'itaos', 'simple', 'to', 'use', 'my', 'wife', 'uses', 'it', 'for', 'recipes', 'when', 'cooking', 'and', 'making', 'grocery', 'lists', 'also', 'listens', 'to', 'music', 'with', 'crisp', 'sound', 'can', 'ask', 'alexa', 'pretty', 'much', 'anything']",Awesome product,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-08-13T00:00:00.000Z,"['since', 'i', 'purchased', 'mine', 'the', 'wife', 'thought', 'she', 'would', 'also', 'like', 'one', 'so', 'we', 'picked', 'up', 'her', 'one', 'and', 'she', 'is', 'using', 'it', 'a', 'lot']",The wife loves her new fire tablet,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-09-30T00:00:00.000Z,"['my', 'son', 'washed', 'it', 'twice', 'throw', 'it', 'a', 'few', 'times', 'and', 'it', 's', 'still', 'ticking']",Great tablet for kids,negative
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-08T00:00:00.000Z,"['my', 'home', 'is', 'about', 'automated', 'with', 'help', 'from', 'alexa', 'we', 'want', 'to', 'have', 'one', 'in', 'each', 'room']",Awesome ALEXA,positive
